year,month,state,country,ufo_shape,encounter_seconds,avg_encounter_seconds
2000,12,il,us,light,2100.0,954.3204672469079
2000,12,oh,us,triangle,300.0,954.3204672469079
2000,12,wa,us,light,60.0,954.3204672469079
2000,12,la,us,light,300.0,954.3204672469079
2000,12,mo,us,fireball,3.0,954.3204672469079
2000,12,wa,us,light,7200.0,954.3204672469079
2000,12,ks,us,triangle,15.0,954.3204672469079
2000,12,az,us,light,2.0,954.3204672469079
2000,12,fl,us,changing,45.0,954.3204672469079
2000,12,ma,us,circle,15.0,954.3204672469079
2000,12,ma,us,oval,15.0,954.3204672469079
2000,12,fl,us,triangle,360.0,954.3204672469079
2000,12,ca,us,light,1200.0,954.3204672469079
2000,1,fl,us,rectangle,7200.0,954.3204672469079
2000,1,az,us,oval,300.0,954.3204672469079
2000,1,ca,us,fireball,3.0,954.3204672469079
2000,1,wa,us,light,10.0,954.3204672469079
2000,1,ca,us,light,600.0,954.3204672469079
2000,1,ca,us,rectangle,2.0,954.3204672469079
2000,1,ca,us,light,90.0,954.3204672469079
2000,1,ca,us,fireball,180.0,954.3204672469079
2000,1,ca,us,fireball,8.0,954.3204672469079
2000,1,ca,us,other,7.0,954.3204672469079
2000,1,ca,us,formation,10.0,954.3204672469079
2000,1,ca,us,other,10.0,954.3204672469079
2000,1,ca,us,,10.0,954.3204672469079
2000,1,ca,us,disk,3.0,954.3204672469079
2000,1,ca,us,fireball,60.0,954.3204672469079
2000,1,ca,us,light,15.0,954.3204672469079
2000,1,ca,us,chevron,10.0,954.3204672469079
2000,12,ca,us,triangle,300.0,954.3204672469079
2000,12,nc,us,chevron,10.0,954.3204672469079
2000,12,ga,us,fireball,900.0,954.3204672469079
2000,12,ca,us,fireball,1.0,954.3204672469079
2000,12,ct,us,triangle,300.0,954.3204672469079
2000,12,az,us,chevron,45.0,954.3204672469079
2000,12,ca,us,triangle,240.0,954.3204672469079
2000,12,az,us,circle,1155.0,954.3204672469079
2000,12,wa,us,sphere,30.0,954.3204672469079
2000,12,ca,us,cross,100.0,954.3204672469079
2000,1,az,us,triangle,180.0,954.3204672469079
2000,12,ma,us,light,300.0,954.3204672469079
2000,1,ca,us,changing,7200.0,954.3204672469079
2000,12,ca,us,light,1200.0,954.3204672469079
2000,12,ms,us,oval,120.0,954.3204672469079
2000,12,mn,us,cigar,30.0,954.3204672469079
2000,12,az,us,light,37800.0,954.3204672469079
2000,12,wa,us,,360.0,954.3204672469079
2000,12,az,us,light,600.0,954.3204672469079
2000,12,az,us,egg,1200.0,954.3204672469079
2000,12,ca,us,circle,120.0,954.3204672469079
2000,12,in,us,fireball,120.0,954.3204672469079
2000,12,id,us,,1200.0,954.3204672469079
2000,12,oh,us,fireball,5.0,954.3204672469079
2000,12,fl,us,egg,600.0,954.3204672469079
2000,12,az,us,cigar,4.0,954.3204672469079
2000,12,mi,us,fireball,300.0,954.3204672469079
2000,12,ny,us,formation,180.0,954.3204672469079
2000,12,ca,us,fireball,420.0,954.3204672469079
2000,12,md,us,changing,2700.0,954.3204672469079
2000,12,ga,us,light,2.0,954.3204672469079
2000,12,nh,us,fireball,5.0,954.3204672469079
2000,12,nh,us,fireball,5.0,954.3204672469079
2000,12,vt,us,fireball,5.0,954.3204672469079
2000,12,pa,us,oval,45.0,954.3204672469079
2000,12,ca,us,light,30.0,954.3204672469079
2000,12,me,us,triangle,180.0,954.3204672469079
2000,12,wa,us,other,8100.0,954.3204672469079
2000,12,mt,us,disk,300.0,954.3204672469079
2000,12,tx,us,flash,6.0,954.3204672469079
2000,12,tx,us,light,660.0,954.3204672469079
2000,12,ma,us,diamond,45.0,954.3204672469079
2000,12,ca,us,disk,30.0,954.3204672469079
2000,12,ca,us,fireball,2.0,954.3204672469079
2000,12,ca,us,light,420.0,954.3204672469079
2000,12,tx,us,diamond,300.0,954.3204672469079
2000,12,ca,us,chevron,6.0,954.3204672469079
2000,12,nh,us,disk,120.0,954.3204672469079
2000,12,pa,us,other,600.0,954.3204672469079
2000,12,sc,us,unknown,600.0,954.3204672469079
2000,12,ok,us,disk,1200.0,954.3204672469079
2000,12,ca,us,formation,610.0,954.3204672469079
2000,12,ca,us,formation,30.0,954.3204672469079
2000,12,ca,us,triangle,8.0,954.3204672469079
2000,12,ca,us,oval,1200.0,954.3204672469079
2000,12,ca,us,oval,1200.0,954.3204672469079
2000,12,wi,us,unknown,3600.0,954.3204672469079
2000,12,ak,us,changing,21600.0,954.3204672469079
2000,12,ca,us,triangle,120.0,954.3204672469079
2000,12,az,us,unknown,15.0,954.3204672469079
2000,12,ia,us,disk,120.0,954.3204672469079
2000,1,ca,us,disk,180.0,954.3204672469079
2000,1,nm,us,sphere,10800.0,954.3204672469079
2000,12,az,us,disk,2700.0,954.3204672469079
2000,1,ca,us,oval,180.0,954.3204672469079
2000,1,ca,us,disk,300.0,954.3204672469079
2000,12,in,us,other,5.0,954.3204672469079
2000,12,tx,us,light,2.0,954.3204672469079
2000,12,ca,us,circle,1500.0,954.3204672469079
2000,12,wa,us,formation,300.0,954.3204672469079
2000,12,mo,us,cylinder,5.0,954.3204672469079
2000,12,pa,us,teardrop,15.0,954.3204672469079
2000,1,ca,us,disk,60.0,954.3204672469079
2000,12,wa,us,unknown,3.0,954.3204672469079
2000,12,or,us,triangle,20.0,954.3204672469079
2000,12,mo,us,flash,1200.0,954.3204672469079
2000,12,ny,us,other,900.0,954.3204672469079
2000,12,il,us,triangle,360.0,954.3204672469079
2000,12,wa,us,other,2.0,954.3204672469079
2000,12,or,us,fireball,1200.0,954.3204672469079
2000,12,or,us,light,120.0,954.3204672469079
2000,12,mn,us,triangle,60.0,954.3204672469079
2000,12,ok,us,unknown,240.0,954.3204672469079
2000,12,az,us,other,120.0,954.3204672469079
2000,1,wa,us,cigar,14.0,954.3204672469079
2000,12,in,us,unknown,30.0,954.3204672469079
2000,12,ny,us,light,1500.0,954.3204672469079
2000,1,ia,us,disk,600.0,954.3204672469079
2000,12,co,us,unknown,15.0,954.3204672469079
2000,12,nm,us,triangle,360.0,954.3204672469079
2000,12,wa,us,cigar,420.0,954.3204672469079
2000,1,ca,us,light,240.0,954.3204672469079
2000,1,wa,us,fireball,15.0,954.3204672469079
2000,12,wv,us,light,60.0,954.3204672469079
2000,1,fl,us,triangle,300.0,954.3204672469079
2000,1,ne,us,teardrop,15.0,954.3204672469079
2000,12,ca,us,sphere,1200.0,954.3204672469079
2000,12,pa,us,sphere,5.0,954.3204672469079
2000,1,ca,us,light,10.0,954.3204672469079
2000,1,wa,us,fireball,600.0,954.3204672469079
2000,1,in,us,light,1200.0,954.3204672469079
2000,1,or,us,fireball,2.0,954.3204672469079
2000,1,or,us,cylinder,1200.0,954.3204672469079
2000,12,az,us,oval,1080.0,954.3204672469079
2000,1,ca,us,light,15.0,954.3204672469079
2000,12,oh,us,light,7200.0,954.3204672469079
2000,1,az,us,circle,360.0,954.3204672469079
2000,1,ca,us,sphere,30.0,954.3204672469079
2000,1,wa,us,fireball,300.0,954.3204672469079
2000,1,or,us,cylinder,900.0,954.3204672469079
2000,12,nm,us,light,45.0,954.3204672469079
2000,12,az,us,light,900.0,954.3204672469079
2000,12,pa,us,triangle,90.0,954.3204672469079
2000,1,pa,us,circle,120.0,954.3204672469079
2000,1,ca,us,triangle,15.0,954.3204672469079
2000,1,fl,us,light,60.0,954.3204672469079
2000,1,ca,us,circle,480.0,954.3204672469079
2000,1,ca,us,other,600.0,954.3204672469079
2000,1,tn,us,cigar,240.0,954.3204672469079
2000,1,oh,us,light,60.0,954.3204672469079
2000,1,nv,us,light,3.0,954.3204672469079
2000,1,mo,us,triangle,3600.0,954.3204672469079
2000,1,pa,us,oval,10.0,954.3204672469079
2000,1,az,us,light,10.0,954.3204672469079
2000,1,tx,us,fireball,1800.0,954.3204672469079
2000,1,il,us,triangle,300.0,954.3204672469079
2000,1,mo,us,rectangle,10.0,954.3204672469079
2000,1,mo,us,rectangle,5.0,954.3204672469079
2000,1,il,us,other,3600.0,954.3204672469079
2000,1,il,us,triangle,45.0,954.3204672469079
2000,1,mo,us,unknown,10.0,954.3204672469079
2000,1,ma,us,triangle,90.0,954.3204672469079
2000,1,pa,us,cylinder,6.0,954.3204672469079
2000,1,ga,us,triangle,300.0,954.3204672469079
2000,1,ca,us,light,120.0,954.3204672469079
2000,1,il,us,triangle,600.0,954.3204672469079
2000,1,wa,us,,60.0,954.3204672469079
2000,1,pa,us,cigar,15.0,954.3204672469079
2000,1,ca,us,chevron,240.0,954.3204672469079
2000,1,ks,us,teardrop,5400.0,954.3204672469079
2000,1,ga,us,fireball,6.0,954.3204672469079
2000,1,wa,us,sphere,600.0,954.3204672469079
2000,1,il,us,circle,2.0,954.3204672469079
2000,1,nv,us,unknown,600.0,954.3204672469079
2000,1,ca,us,unknown,900.0,954.3204672469079
2000,1,mi,us,fireball,10.0,954.3204672469079
2000,1,ca,us,formation,40.0,954.3204672469079
2000,1,al,us,triangle,300.0,954.3204672469079
2000,1,tn,us,cigar,900.0,954.3204672469079
2000,1,fl,us,formation,60.0,954.3204672469079
2000,1,fl,us,light,2700.0,954.3204672469079
2000,1,ca,us,sphere,120.0,954.3204672469079
2000,1,ga,us,circle,3.0,954.3204672469079
2000,1,co,us,fireball,2.0,954.3204672469079
2000,1,me,us,light,3.0,954.3204672469079
2000,2,wa,us,other,8.0,954.3204672469079
2000,2,fl,us,fireball,480.0,954.3204672469079
2000,2,az,us,unknown,900.0,954.3204672469079
2000,2,il,us,light,1200.0,954.3204672469079
2000,2,il,us,formation,900.0,954.3204672469079
2000,2,il,us,fireball,900.0,954.3204672469079
2000,2,tx,us,other,120.0,954.3204672469079
2000,2,al,us,triangle,900.0,954.3204672469079
2000,2,or,us,triangle,60.0,954.3204672469079
2000,2,tx,us,chevron,30.0,954.3204672469079
2000,2,ny,us,other,900.0,954.3204672469079
2000,2,mn,us,other,600.0,954.3204672469079
2000,2,az,us,unknown,4.0,954.3204672469079
2000,2,fl,us,fireball,3.0,954.3204672469079
2000,2,il,us,sphere,900.0,954.3204672469079
2000,2,or,us,circle,600.0,954.3204672469079
2000,2,id,us,light,45.0,954.3204672469079
2000,2,mi,us,diamond,1800.0,954.3204672469079
2000,2,ar,us,sphere,60.0,954.3204672469079
2000,2,nc,us,unknown,1200.0,954.3204672469079
2000,2,hi,us,disk,60.0,954.3204672469079
2000,2,az,us,fireball,4.0,954.3204672469079
2000,2,mn,us,teardrop,5.0,954.3204672469079
2000,2,ar,us,other,600.0,954.3204672469079
2000,2,ct,us,unknown,60.0,954.3204672469079
2000,2,oh,us,egg,600.0,954.3204672469079
2000,2,or,us,rectangle,120.0,954.3204672469079
2000,2,az,us,circle,300.0,954.3204672469079
2000,2,ia,us,formation,780.0,954.3204672469079
2000,2,ga,us,triangle,600.0,954.3204672469079
2000,2,ca,us,light,120.0,954.3204672469079
2000,2,wa,us,light,90.0,954.3204672469079
2000,2,il,us,changing,3600.0,954.3204672469079
2000,2,il,us,circle,1200.0,954.3204672469079
2000,2,il,us,circle,1305.0,954.3204672469079
2000,2,il,us,circle,900.0,954.3204672469079
2000,2,il,us,fireball,900.0,954.3204672469079
2000,2,il,us,fireball,900.0,954.3204672469079
2000,2,il,us,triangle,1500.0,954.3204672469079
2000,2,il,us,triangle,900.0,954.3204672469079
2000,2,il,us,light,600.0,954.3204672469079
2000,2,tx,us,rectangle,30.0,954.3204672469079
2000,2,in,us,light,300.0,954.3204672469079
2000,2,il,us,sphere,1200.0,954.3204672469079
2000,2,wa,us,triangle,15.0,954.3204672469079
2000,2,il,us,disk,40.0,954.3204672469079
2000,2,wi,us,light,1200.0,954.3204672469079
2000,2,nj,us,chevron,30.0,954.3204672469079
2000,2,ca,us,light,300.0,954.3204672469079
2000,2,az,us,fireball,240.0,954.3204672469079
2000,2,fl,us,triangle,300.0,954.3204672469079
2000,2,ar,us,light,120.0,954.3204672469079
2000,2,co,us,rectangle,30.0,954.3204672469079
2000,2,fl,us,light,5.0,954.3204672469079
2000,2,oh,us,triangle,20.0,954.3204672469079
2000,2,wa,us,light,10.0,954.3204672469079
2000,2,ca,us,other,10.0,954.3204672469079
2000,2,tx,us,changing,10.0,954.3204672469079
2000,2,wa,us,changing,5.0,954.3204672469079
2000,2,wa,us,fireball,5.0,954.3204672469079
2000,2,oh,us,cylinder,90.0,954.3204672469079
2000,2,fl,us,oval,60.0,954.3204672469079
2000,2,wi,us,unknown,3600.0,954.3204672469079
2000,2,or,us,formation,120.0,954.3204672469079
2000,2,ca,us,other,2.0,954.3204672469079
2000,2,or,us,fireball,10.0,954.3204672469079
2000,2,or,us,fireball,20.0,954.3204672469079
2000,2,il,us,fireball,600.0,954.3204672469079
2000,2,ms,us,cylinder,30.0,954.3204672469079
2000,2,ca,us,disk,2.0,954.3204672469079
2000,2,co,us,other,60.0,954.3204672469079
2000,2,ny,us,changing,1200.0,954.3204672469079
2000,2,wa,us,other,300.0,954.3204672469079
2000,2,wa,us,,30.0,954.3204672469079
2000,2,az,us,,,954.3204672469079
2000,2,wa,us,other,120.0,954.3204672469079
2000,2,wa,us,other,180.0,954.3204672469079
2000,2,wa,us,cigar,20.0,954.3204672469079
2000,2,wa,us,chevron,120.0,954.3204672469079
2000,2,az,us,other,420.0,954.3204672469079
2000,2,az,us,cylinder,600.0,954.3204672469079
2000,2,az,us,cylinder,600.0,954.3204672469079
2000,2,az,us,cylinder,600.0,954.3204672469079
2000,2,ut,us,light,40.0,954.3204672469079
2000,2,ak,us,cone,40.0,954.3204672469079
2000,2,ca,us,cigar,2.0,954.3204672469079
2000,2,ga,us,triangle,900.0,954.3204672469079
2000,2,al,us,disk,1.0,954.3204672469079
2000,2,fl,us,light,7200.0,954.3204672469079
2000,2,fl,us,triangle,300.0,954.3204672469079
2000,2,ca,us,light,900.0,954.3204672469079
2000,2,oh,us,light,7200.0,954.3204672469079
2000,2,ny,us,egg,60.0,954.3204672469079
2000,2,nc,us,circle,5.0,954.3204672469079
2000,2,co,us,light,420.0,954.3204672469079
2000,2,in,us,light,600.0,954.3204672469079
2000,2,il,us,triangle,180.0,954.3204672469079
2000,2,in,us,cigar,10.0,954.3204672469079
2000,2,or,us,unknown,180.0,954.3204672469079
2000,2,va,us,chevron,600.0,954.3204672469079
2000,2,fl,us,light,2.0,954.3204672469079
2000,2,ca,us,sphere,300.0,954.3204672469079
2000,2,wi,us,circle,3.0,954.3204672469079
2000,2,ri,us,light,1800.0,954.3204672469079
2000,2,wa,us,egg,180.0,954.3204672469079
2000,2,ca,us,light,120.0,954.3204672469079
2000,2,wa,us,light,600.0,954.3204672469079
2000,2,sc,us,teardrop,300.0,954.3204672469079
2000,2,sc,us,triangle,120.0,954.3204672469079
2000,2,fl,us,light,600.0,954.3204672469079
2000,2,ca,us,unknown,8.0,954.3204672469079
2000,2,nc,us,light,5.0,954.3204672469079
2000,2,wa,us,light,90.0,954.3204672469079
2000,2,tx,us,triangle,120.0,954.3204672469079
2000,2,az,us,circle,120.0,954.3204672469079
2000,2,az,us,circle,180.0,954.3204672469079
2000,2,az,us,formation,1200.0,954.3204672469079
2000,2,in,us,other,1.0,954.3204672469079
2000,2,tx,us,fireball,3.0,954.3204672469079
2000,2,ca,us,light,900.0,954.3204672469079
2000,2,wv,us,changing,30.0,954.3204672469079
2000,2,nv,us,other,10.0,954.3204672469079
2000,2,wi,us,unknown,300.0,954.3204672469079
2000,2,il,us,triangle,60.0,954.3204672469079
2000,2,az,us,other,900.0,954.3204672469079
2000,2,fl,us,light,1800.0,954.3204672469079
2000,2,az,us,fireball,300.0,954.3204672469079
2000,2,mi,us,triangle,900.0,954.3204672469079
2000,2,az,us,circle,180.0,954.3204672469079
2000,2,ca,us,light,900.0,954.3204672469079
2000,2,ma,us,triangle,300.0,954.3204672469079
2000,2,fl,us,fireball,5400.0,954.3204672469079
2000,2,ca,us,oval,720.0,954.3204672469079
2000,2,ca,us,disk,2.0,954.3204672469079
2000,2,wa,us,fireball,60.0,954.3204672469079
2000,2,tx,us,other,600.0,954.3204672469079
2000,2,ct,us,circle,30.0,954.3204672469079
2000,2,mo,us,unknown,60.0,954.3204672469079
2000,2,vt,us,triangle,300.0,954.3204672469079
2000,2,wa,us,other,300.0,954.3204672469079
2000,2,ny,us,light,5.0,954.3204672469079
2000,2,az,us,other,5.0,954.3204672469079
2000,2,mo,us,unknown,60.0,954.3204672469079
2000,2,tx,us,light,60.0,954.3204672469079
2000,2,wa,us,oval,120.0,954.3204672469079
2000,2,wa,us,changing,2700.0,954.3204672469079
2000,2,ca,us,sphere,4.0,954.3204672469079
2000,2,wa,us,circle,3.0,954.3204672469079
2000,2,az,us,,900.0,954.3204672469079
2000,3,wa,us,other,300.0,954.3204672469079
2000,3,ut,us,light,600.0,954.3204672469079
2000,3,me,us,light,5.0,954.3204672469079
2000,3,il,us,diamond,1800.0,954.3204672469079
2000,3,il,us,light,1200.0,954.3204672469079
2000,3,pa,us,triangle,240.0,954.3204672469079
2000,3,al,us,triangle,60.0,954.3204672469079
2000,3,tx,us,sphere,8.0,954.3204672469079
2000,3,ca,us,circle,300.0,954.3204672469079
2000,3,ca,us,light,360.0,954.3204672469079
2000,3,ca,us,fireball,300.0,954.3204672469079
2000,3,wa,us,sphere,1800.0,954.3204672469079
2000,3,ca,us,triangle,120.0,954.3204672469079
2000,3,ar,us,triangle,1200.0,954.3204672469079
2000,3,nv,us,oval,600.0,954.3204672469079
2000,3,nv,us,,45.0,954.3204672469079
2000,3,wv,us,triangle,900.0,954.3204672469079
2000,3,ny,us,light,20.0,954.3204672469079
2000,3,az,us,other,60.0,954.3204672469079
2000,3,ca,us,light,180.0,954.3204672469079
2000,3,co,us,rectangle,20.0,954.3204672469079
2000,3,fl,us,fireball,4.0,954.3204672469079
2000,3,tx,us,disk,300.0,954.3204672469079
2000,3,ia,us,chevron,180.0,954.3204672469079
2000,3,fl,us,other,900.0,954.3204672469079
2000,3,fl,us,triangle,2100.0,954.3204672469079
2000,3,ca,us,fireball,1200.0,954.3204672469079
2000,3,ca,us,light,360.0,954.3204672469079
2000,3,ca,us,sphere,300.0,954.3204672469079
2000,3,wa,us,cigar,6.0,954.3204672469079
2000,3,mi,us,oval,20.0,954.3204672469079
2000,3,ny,us,triangle,15.0,954.3204672469079
2000,3,ca,us,light,300.0,954.3204672469079
2000,3,fl,us,light,300.0,954.3204672469079
2000,3,wa,us,diamond,120.0,954.3204672469079
2000,3,ca,us,unknown,480.0,954.3204672469079
2000,3,ca,us,rectangle,60.0,954.3204672469079
2000,3,ca,us,light,30.0,954.3204672469079
2000,3,sc,us,circle,30.0,954.3204672469079
2000,3,ia,us,light,600.0,954.3204672469079
2000,3,ca,us,formation,120.0,954.3204672469079
2000,3,in,us,cylinder,180.0,954.3204672469079
2000,3,ca,us,light,30.0,954.3204672469079
2000,3,fl,us,sphere,300.0,954.3204672469079
2000,3,ma,us,changing,50400.0,954.3204672469079
2000,3,ny,us,disk,120.0,954.3204672469079
2000,3,mo,us,changing,45.0,954.3204672469079
2000,3,co,us,rectangle,600.0,954.3204672469079
2000,3,co,us,diamond,50400.0,954.3204672469079
2000,3,wa,us,disk,300.0,954.3204672469079
2000,3,nc,us,light,30.0,954.3204672469079
2000,3,oh,us,light,1200.0,954.3204672469079
2000,3,or,us,oval,5.0,954.3204672469079
2000,3,il,us,unknown,60.0,954.3204672469079
2000,3,ut,us,disk,120.0,954.3204672469079
2000,3,tx,us,sphere,3.0,954.3204672469079
2000,3,ca,us,light,30.0,954.3204672469079
2000,3,ca,us,triangle,600.0,954.3204672469079
2000,3,wa,us,unknown,60.0,954.3204672469079
2000,3,tx,us,triangle,120.0,954.3204672469079
2000,3,wa,us,light,300.0,954.3204672469079
2000,3,ma,us,unknown,300.0,954.3204672469079
2000,3,ca,us,light,7200.0,954.3204672469079
2000,3,nv,us,oval,420.0,954.3204672469079
2000,3,nm,us,oval,60.0,954.3204672469079
2000,3,az,us,light,5.0,954.3204672469079
2000,3,ca,us,fireball,5.0,954.3204672469079
2000,3,md,us,,30.0,954.3204672469079
2000,3,ca,us,triangle,180.0,954.3204672469079
2000,3,ga,us,other,120.0,954.3204672469079
2000,3,nv,us,fireball,21600.0,954.3204672469079
2000,3,pa,us,other,120.0,954.3204672469079
2000,3,tn,us,cylinder,30.0,954.3204672469079
2000,3,mi,us,triangle,9.0,954.3204672469079
2000,3,mn,us,,7.0,954.3204672469079
2000,3,fl,us,circle,900.0,954.3204672469079
2000,3,pa,us,light,15.0,954.3204672469079
2000,3,tn,us,formation,1800.0,954.3204672469079
2000,3,mo,us,unknown,1500.0,954.3204672469079
2000,3,nj,us,light,600.0,954.3204672469079
2000,3,ny,us,oval,16200.0,954.3204672469079
2000,3,ca,us,light,300.0,954.3204672469079
2000,3,al,us,formation,10.0,954.3204672469079
2000,3,me,us,rectangle,900.0,954.3204672469079
2000,3,sd,us,diamond,300.0,954.3204672469079
2000,3,ca,us,teardrop,600.0,954.3204672469079
2000,3,ri,us,rectangle,25.0,954.3204672469079
2000,3,oh,us,other,5.0,954.3204672469079
2000,3,tn,us,triangle,15.0,954.3204672469079
2000,3,ny,us,light,2.0,954.3204672469079
2000,3,or,us,disk,90.0,954.3204672469079
2000,3,mi,us,oval,30.0,954.3204672469079
2000,3,nc,us,fireball,2.0,954.3204672469079
2000,3,mi,us,fireball,7.0,954.3204672469079
2000,3,ny,us,unknown,8.0,954.3204672469079
2000,3,ia,us,fireball,1200.0,954.3204672469079
2000,3,tx,us,unknown,1081.0,954.3204672469079
2000,3,ks,us,flash,1800.0,954.3204672469079
2000,3,ca,us,circle,4800.0,954.3204672469079
2000,3,pa,us,triangle,10.0,954.3204672469079
2000,3,ca,us,changing,10.0,954.3204672469079
2000,3,mi,us,light,15.0,954.3204672469079
2000,3,ca,us,cigar,300.0,954.3204672469079
2000,3,fl,us,circle,1800.0,954.3204672469079
2000,3,ca,us,light,5400.0,954.3204672469079
2000,3,az,us,circle,600.0,954.3204672469079
2000,3,or,us,sphere,1800.0,954.3204672469079
2000,3,fl,us,circle,60.0,954.3204672469079
2000,3,va,us,circle,300.0,954.3204672469079
2000,3,az,us,light,10.0,954.3204672469079
2000,3,al,us,triangle,240.0,954.3204672469079
2000,3,tx,us,other,15.0,954.3204672469079
2000,3,la,us,light,20.0,954.3204672469079
2000,3,sc,us,changing,300.0,954.3204672469079
2000,3,oh,us,changing,330.0,954.3204672469079
2000,3,fl,us,circle,120.0,954.3204672469079
2000,3,ga,us,light,120.0,954.3204672469079
2000,3,mi,us,triangle,30.0,954.3204672469079
2000,3,nv,us,oval,60.0,954.3204672469079
2000,3,az,us,flash,2.0,954.3204672469079
2000,3,az,us,light,3.0,954.3204672469079
2000,3,az,us,circle,600.0,954.3204672469079
2000,3,ma,us,light,180.0,954.3204672469079
2000,3,ny,us,fireball,15.0,954.3204672469079
2000,3,ri,us,disk,600.0,954.3204672469079
2000,3,tx,us,light,20.0,954.3204672469079
2000,3,ca,us,circle,600.0,954.3204672469079
2000,3,ny,us,other,15.0,954.3204672469079
2000,3,ct,us,unknown,120.0,954.3204672469079
2000,3,pa,us,circle,300.0,954.3204672469079
2000,3,oh,us,triangle,3600.0,954.3204672469079
2000,3,fl,us,light,20.0,954.3204672469079
2000,3,ia,us,oval,120.0,954.3204672469079
2000,3,az,us,circle,900.0,954.3204672469079
2000,3,ut,us,light,300.0,954.3204672469079
2000,3,fl,us,sphere,10.0,954.3204672469079
2000,3,il,us,other,120.0,954.3204672469079
2000,3,il,us,light,300.0,954.3204672469079
2000,3,wi,us,changing,22.0,954.3204672469079
2000,3,ut,us,oval,120.0,954.3204672469079
2000,3,wa,us,triangle,120.0,954.3204672469079
2000,3,ca,us,sphere,60.0,954.3204672469079
2000,3,md,us,other,600.0,954.3204672469079
2000,3,ok,us,disk,360.0,954.3204672469079
2000,3,mn,us,light,30.0,954.3204672469079
2000,3,mo,us,other,4.0,954.3204672469079
2000,3,md,us,formation,15.0,954.3204672469079
2000,3,mo,us,circle,120.0,954.3204672469079
2000,3,md,us,cigar,5.0,954.3204672469079
2000,3,ca,us,formation,180.0,954.3204672469079
2000,3,fl,us,fireball,10.0,954.3204672469079
2000,3,ut,us,disk,2.0,954.3204672469079
2000,3,ar,us,oval,2100.0,954.3204672469079
2000,3,ca,us,circle,0.5,954.3204672469079
2000,3,me,us,light,120.0,954.3204672469079
2000,3,va,us,fireball,5.0,954.3204672469079
2000,3,fl,us,light,60.0,954.3204672469079
2000,3,me,us,other,600.0,954.3204672469079
2000,3,mo,us,fireball,3.0,954.3204672469079
2000,3,ar,us,fireball,5.0,954.3204672469079
2000,3,ar,us,fireball,4.0,954.3204672469079
2000,3,tx,us,triangle,60.0,954.3204672469079
2000,3,ar,us,sphere,10.0,954.3204672469079
2000,3,ar,us,sphere,11.0,954.3204672469079
2000,3,va,us,fireball,5.0,954.3204672469079
2000,3,ms,us,fireball,5.0,954.3204672469079
2000,3,tn,us,fireball,4.0,954.3204672469079
2000,3,ar,us,light,5.0,954.3204672469079
2000,3,ok,us,fireball,30.0,954.3204672469079
2000,3,ny,us,disk,25.0,954.3204672469079
2000,3,il,us,,2.0,954.3204672469079
2000,3,ar,us,fireball,120.0,954.3204672469079
2000,4,ca,us,chevron,30.0,954.3204672469079
2000,4,in,us,other,30.0,954.3204672469079
2000,4,me,us,diamond,120.0,954.3204672469079
2000,4,az,us,triangle,720.0,954.3204672469079
2000,4,wa,us,light,10.0,954.3204672469079
2000,4,az,us,light,600.0,954.3204672469079
2000,4,in,us,sphere,600.0,954.3204672469079
2000,4,ca,us,formation,180.0,954.3204672469079
2000,4,ky,us,disk,20.0,954.3204672469079
2000,4,il,us,sphere,30.0,954.3204672469079
2000,4,ca,us,formation,600.0,954.3204672469079
2000,4,ca,us,light,135.0,954.3204672469079
2000,4,mi,us,circle,600.0,954.3204672469079
2000,4,nm,us,,5.0,954.3204672469079
2000,4,ar,us,light,15.0,954.3204672469079
2000,4,fl,us,circle,60.0,954.3204672469079
2000,4,or,us,light,1800.0,954.3204672469079
2000,4,ca,us,light,1800.0,954.3204672469079
2000,4,mn,us,light,30.0,954.3204672469079
2000,4,or,us,sphere,240.0,954.3204672469079
2000,4,pa,us,triangle,120.0,954.3204672469079
2000,4,ca,us,oval,60.0,954.3204672469079
2000,4,nh,us,unknown,240.0,954.3204672469079
2000,4,ct,us,disk,600.0,954.3204672469079
2000,4,ct,us,,5.0,954.3204672469079
2000,4,id,us,light,60.0,954.3204672469079
2000,4,az,us,changing,1200.0,954.3204672469079
2000,4,wa,us,disk,30.0,954.3204672469079
2000,4,wa,us,unknown,600.0,954.3204672469079
2000,4,ca,us,disk,120.0,954.3204672469079
2000,4,nv,us,formation,120.0,954.3204672469079
2000,4,la,us,rectangle,60.0,954.3204672469079
2000,4,ca,us,formation,9.0,954.3204672469079
2000,4,az,us,sphere,120.0,954.3204672469079
2000,4,az,us,sphere,300.0,954.3204672469079
2000,4,ca,us,light,180.0,954.3204672469079
2000,4,nm,us,rectangle,300.0,954.3204672469079
2000,4,ny,us,disk,15.0,954.3204672469079
2000,4,ca,us,cylinder,2100.0,954.3204672469079
2000,4,ne,us,fireball,20.0,954.3204672469079
2000,4,or,us,cone,600.0,954.3204672469079
2000,4,ca,us,sphere,20.0,954.3204672469079
2000,4,wa,us,light,2.5,954.3204672469079
2000,4,nm,us,cylinder,10800.0,954.3204672469079
2000,4,ca,us,fireball,600.0,954.3204672469079
2000,4,or,us,fireball,10.0,954.3204672469079
2000,4,wa,us,other,300.0,954.3204672469079
2000,4,az,us,cylinder,15.0,954.3204672469079
2000,4,fl,us,cylinder,11.0,954.3204672469079
2000,4,al,us,egg,60.0,954.3204672469079
2000,4,ca,us,light,90.0,954.3204672469079
